District/ Barangay,City/ Major Area,zip_code,PORT CODE,ODZ FLAG
PAGSANGAHAN,PRESENTACION (PARUBCAN),,WNP,ODZ
PATROCINIO,PRESENTACION (PARUBCAN),,WNP,ODZ
PILI,PRESENTACION (PARUBCAN),,WNP,ODZ
SANTA MARIA,PRESENTACION (PARUBCAN),,WNP,ODZ
TANAWAN,PRESENTACION (PARUBCAN),,WNP,ODZ
AGAO-AO,RAGAY,,WNP,ODZ
AGRUPACION,RAGAY,,WNP,DEL
AMOMOKPOK,RAGAY,,WNP,DEL
APAD,RAGAY,,WNP,DEL
APALE,RAGAY,,WNP,ODZ
BANGA CAVES,RAGAY,,WNP,DEL
BAYA,RAGAY,,WNP,ODZ
BINAHAN PROPER,RAGAY,,WNP,DEL
BINAHAN UPPER,RAGAY,,WNP,ODZ
BUENASUERTE,RAGAY,,WNP,ODZ
CABADISAN,RAGAY,,WNP,ODZ
CABUGAO,RAGAY,,WNP,ODZ
CADITAAN,RAGAY,,WNP,ODZ
CALE,RAGAY,,WNP,ODZ
CATABANGAN PROPER,RAGAY,,WNP,ODZ
F. SIMEON (PUGOD),RAGAY,,WNP,DEL
GODOFREDO REYES SR.,RAGAY,,WNP,DEL
INANDAWA,RAGAY,,WNP,ODZ
LAGUIO,RAGAY,,WNP,ODZ
LANIPGA-CAWAYAN,RAGAY,,WNP,ODZ
LIBORO,RAGAY,,WNP,DEL
LOHONG,RAGAY,,WNP,ODZ
LOWER OMON,RAGAY,,WNP,ODZ
LOWER SANTA CRUZ,RAGAY,,WNP,DEL
PANAYTAYAN,RAGAY,,WNP,DEL
PANAYTAYAN NUEVO,RAGAY,,WNP,ODZ
PATALUNAN,RAGAY,,WNP,ODZ
POBLACION ILAOD,RAGAY,,WNP,DEL
POBLACION IRAYA,RAGAY,,WNP,DEL
PORT JUNCTION NORTE,RAGAY,,WNP,DEL
PORT JUNCTION SUR,RAGAY,,WNP,DEL
SALVACION,RAGAY,,WNP,ODZ
SAMAY,RAGAY,,WNP,ODZ
SAN RAFAEL,RAGAY,,WNP,DEL
TAGBAC,RAGAY,,WNP,ODZ
UPPER OMON,RAGAY,,WNP,ODZ
UPPER SANTA CURZ,RAGAY,,WNP,ODZ
ANIOG,SAGNAY,,WNP,ODZ
ATULAYAN,SAGNAY,,WNP,ODZ
BONGALON,SAGNAY,,WNP,ODZ
BURACAN,SAGNAY,,WNP,ODZ
CATALOTOAN,SAGNAY,,WNP,ODZ
DEL CARMEN,SAGNAY,,WNP,DEL
KILANTAAO,SAGNAY,,WNP,ODZ
KILOMAON,SAGNAY,,WNP,ODZ
MABCA,SAGNAY,,WNP,DEL
MINADONGJOL,SAGNAY,,WNP,ODZ
NATO,SAGNAY,,WNP,DEL
PATITINAN,SAGNAY,,WNP,ODZ
POBLACION,SAGNAY,,WNP,DEL
SAN ANTONIO,SAGNAY,,WNP,DEL
SAN ISIDRO,SAGNAY,,WNP,DEL
SAN ROQUE,SAGNAY,,WNP,DEL
SANTO NINO,SAGNAY,,WNP,ODZ
SIBAGUAN,SAGNAY,,WNP,ODZ
TINORONGAN,SAGNAY,,WNP,ODZ
TURAGUE,SAGNAY,,WNP,ODZ
ALIANZA,SAN FERNANDO,,WNP,ODZ
BEBERON,SAN FERNANDO,,WNP,DEL
BICAL,SAN FERNANDO,,WNP,ODZ
BOCAL,SAN FERNANDO,,WNP,ODZ
BONIFACIO,SAN FERNANDO,,WNP,DEL
BUENAVISTA,SAN FERNANDO,,WNP,DEL
CALASCAGAS,SAN FERNANDO,,WNP,ODZ
COTMO,SAN FERNANDO,,WNP,ODZ
DACULANG TUBIG,SAN FERNANDO,,WNP,ODZ
DEL PILAR,SAN FERNANDO,,WNP,DEL
GANARAN,SAN FERNANDO,,WNP,ODZ
GRIJALVO,SAN FERNANDO,,WNP,DEL
LUPI,SAN FERNANDO,,WNP,DEL
MARAGNI,SAN FERNANDO,,WNP,ODZ
PAMUKID,SAN FERNANDO,,WNP,DEL
PINAMASAGAN,SAN FERNANDO,,WNP,ODZ
PIPIAN,SAN FERNANDO,,WNP,ODZ
PLANZA,SAN FERNANDO,,WNP,DEL
RIZAL,SAN FERNANDO,,WNP,DEL
SAN JOAQUIN,SAN FERNANDO,,WNP,ODZ
SANTA CRUZ,SAN FERNANDO,,WNP,DEL
TAGPOCOL,SAN FERNANDO,,WNP,ODZ
ADIANGAO,SAN JOSE,,WNP,ODZ
BAGACAY,SAN JOSE,,WNP,ODZ
BAHAY,SAN JOSE,,WNP,ODZ
BILOG,SAN JOSE,,WNP,DEL
BOCLOD,SAN JOSE,,WNP,DEL
CALALAHAN,SAN JOSE,,WNP,ODZ
CALAWIT,SAN JOSE,,WNP,ODZ
CAMAGONG,SAN JOSE,,WNP,DEL
CATALOTOAN,SAN JOSE,,WNP,ODZ
DANLOG,SAN JOSE,,WNP,DEL
DEL CARMEN,SAN JOSE,,WNP,DEL
DOLO,SAN JOSE,,WNP,DEL
KINALANSAN,SAN JOSE,,WNP,DEL
MAMPIRAO,SAN JOSE,,WNP,ODZ
MANZANA,SAN JOSE,,WNP,ODZ
MINORO,SAN JOSE,,WNP,ODZ
PALALE,SAN JOSE,,WNP,ODZ
POBLACION,SAN JOSE,,WNP,DEL
PONGLON,SAN JOSE,,WNP,ODZ
PUGAY,SAN JOSE,,WNP,ODZ
SABANG,SAN JOSE,,WNP,DEL
SALOGON,SAN JOSE,,WNP,ODZ
SAN ANTONIO,SAN JOSE,,WNP,DEL
SAN JUAN,SAN JOSE,,WNP,DEL
SAN VICENTE,SAN JOSE,,WNP,DEL
SANTA CRUZ,SAN JOSE,,WNP,DEL
SOLEDAD,SAN JOSE,,WNP,DEL
TAGAS,SAN JOSE,,WNP,ODZ
TALISAY,SAN JOSE,,WNP,DEL
TAMBANGAN,SAN JOSE,,WNP,ODZ
TELEGRAFO,SAN JOSE,,WNP,ODZ
TOMINAWOG,SAN JOSE,,WNP,ODZ
ALDEZAR,SIPOCOT,,WNP,ODZ
ALTEZA,SIPOCOT,,WNP,DEL
ANIB,SIPOCOT,,WNP,ODZ
AWAYAN,SIPOCOT,,WNP,ODZ
AZUCENA,SIPOCOT,,WNP,DEL
BAGONG SIRANG,SIPOCOT,,WNP,ODZ
BINAHIAN,SIPOCOT,,WNP,ODZ
BOLO NORTE,SIPOCOT,,WNP,DEL
BOLO SUR,SIPOCOT,,WNP,DEL
BULAN,SIPOCOT,,WNP,ODZ
BULAWAN,SIPOCOT,,WNP,ODZ
CABUYAO,SIPOCOT,,WNP,ODZ
CAIMA,SIPOCOT,,WNP,ODZ
CALAGBANGAN,SIPOCOT,,WNP,DEL
CALAMPINAY,SIPOCOT,,WNP,ODZ
CARAYRAYAN,SIPOCOT,,WNP,ODZ
COTMO,SIPOCOT,,WNP,ODZ
GABI,SIPOCOT,,WNP,ODZ
GAONGAN,SIPOCOT,,WNP,DEL
IMPIG,SIPOCOT,,WNP,DEL
LIPLIP,SIPOCOT,,WNP,ODZ
LUBIGAN JR.,SIPOCOT,,WNP,ODZ
LUBIGAN SR.,SIPOCOT,,WNP,ODZ
MALAGUICO,SIPOCOT,,WNP,ODZ
MALUBAGO,SIPOCOT,,WNP,DEL
MANANGLE,SIPOCOT,,WNP,DEL
MANGAPO,SIPOCOT,,WNP,ODZ
MANGGA,SIPOCOT,,WNP,ODZ
MANLUBANG,SIPOCOT,,WNP,ODZ
MANTILA,SIPOCOT,,WNP,ODZ
NORTH CENTRO,SIPOCOT,,WNP,DEL
NORTH VILLAZAR,SIPOCOT,,WNP,DEL
SAGRADA FAMILIA,SIPOCOT,,WNP,ODZ
SALANDA,SIPOCOT,,WNP,ODZ
SALVACION,SIPOCOT,,WNP,ODZ
SAN ISIDRO,SIPOCOT,,WNP,ODZ
SAN VICENTE,SIPOCOT,,WNP,ODZ
SERRANZANA,SIPOCOT,,WNP,DEL
SOUTH CENTRO,SIPOCOT,,WNP,DEL
SOUTH VILLAZAR,SIPOCOT,,WNP,DEL
TAISAN,SIPOCOT,,WNP,DEL
TARA,SIPOCOT,,WNP,DEL
TIBLE,SIPOCOT,,WNP,ODZ
TULA-TULA,SIPOCOT,,WNP,ODZ
VIGAAN,SIPOCOT,,WNP,ODZ
YABO,SIPOCOT,,WNP,ODZ
BAGONG SILANG,SIRUMA,,WNP,ODZ
BAHAO,SIRUMA,,WNP,ODZ
BOBOAN,SIRUMA,,WNP,ODZ
BUTAWANAN,SIRUMA,,WNP,ODZ
CABUGAO,SIRUMA,,WNP,ODZ
FUNDADO,SIRUMA,,WNP,ODZ
HOMESTEAD,SIRUMA,,WNP,ODZ
LA PURISIMA,SIRUMA,,WNP,ODZ
MABUHAY,SIRUMA,,WNP,ODZ
MALACONINI,SIRUMA,,WNP,ODZ
MATANDANG SIRUMA,SIRUMA,,WNP,ODZ
NALAYAHAN,SIRUMA,,WNP,ODZ
PAMINTAN-BANTILAN,SIRUMA,,WNP,ODZ
PINITAN,SIRUMA,,WNP,ODZ
POBLACION,SIRUMA,,WNP,ODZ
SALVACION,SIRUMA,,WNP,ODZ
SAN ANDRES,SIRUMA,,WNP,ODZ
SAN RAMON (DALDAGON),SIRUMA,,WNP,ODZ
SULPA,SIRUMA,,WNP,ODZ
TANDOC,SIRUMA,,WNP,ODZ
TONGO-BANTIGUE,SIRUMA,,WNP,ODZ
VITO,SIRUMA,,WNP,ODZ
ABO,TIGAON,,WNP,ODZ
AGUINALDO,TIGAON,,WNP,DEL
ANDRESON,TIGAON,,WNP,DEL
BONIFACIO,TIGAON,,WNP,DEL
BURABOD,TIGAON,,WNP,DEL
CABALINADAN,TIGAON,,WNP,ODZ
CALIGAWAN,TIGAON,,WNP,DEL
CARAYCAYON,TIGAON,,WNP,DEL
CARAYCAYON,TIGAON,,WNP,DEL
CASUNA,TIGAON,,WNP,ODZ
CONSOCEP,TIGAON,,WNP,ODZ
COYAOYAO,TIGAON,,WNP,ODZ
GAAO,TIGAON,,WNP,ODZ
GUBAT,TIGAON,,WNP,DEL
HINGAROY,TIGAON,,WNP,DEL
HUYONHUYON,TIGAON,,WNP,ODZ
LIBOD,TIGAON,,WNP,ODZ
LUNA,TIGAON,,WNP,DEL
MABALODBALOD,TIGAON,,WNP,DEL
MAY-ANAO,TIGAON,,WNP,DEL
PALATA,TIGAON,,WNP,DEL
PANAGAN,TIGAON,,WNP,DEL
POBLACION,TIGAON,,WNP,DEL
SALVACION,TIGAON,,WNP,DEL
SAN ANTONIO,TIGAON,,WNP,DEL
SAN FRANCISCO,TIGAON,,WNP,DEL
SAN RAFAEL,TIGAON,,WNP,DEL
TALOJONGON,TIGAON,,WNP,DEL
TINAWAGAN,TIGAON,,WNP,ODZ
VENAGRE,TIGAON,,WNP,DEL
AGAY-AYAN,TINAMBAC,,WNP,ODZ
ANTIPOLO,TINAMBAC,,WNP,ODZ
BAGACAY,TINAMBAC,,WNP,DEL
BANGA,TINAMBAC,,WNP,ODZ
BANI,TINAMBAC,,WNP,ODZ
BATAAN,TINAMBAC,,WNP,ODZ
BINALAY,TINAMBAC,,WNP,DEL
BOLAOBALITE,TINAMBAC,,WNP,DEL
BUENAVISTA,TINAMBAC,,WNP,ODZ
BUYO,TINAMBAC,,WNP,ODZ
CAGLILIOG,TINAMBAC,,WNP,ODZ
CALOCO,TINAMBAC,,WNP,ODZ
CAMAGONG,TINAMBAC,,WNP,ODZ
CANAYONAN,TINAMBAC,,WNP,ODZ
CAWAYAN,TINAMBAC,,WNP,DEL
CAWAYNAN,TINAMBAC,,WNP,ODZ
DALIGAN,TINAMBAC,,WNP,ODZ
FILARCA,TINAMBAC,,WNP,DEL
LA MEDALLA,TINAMBAC,,WNP,ODZ
LA PURISIMA,TINAMBAC,,WNP,DEL
LUPI,TINAMBAC,,WNP,ODZ
MAGSAYSAY CAMP,TINAMBAC,,WNP,ODZ
MAGTANG,TINAMBAC,,WNP,ODZ
MANANAO,TINAMBAC,,WNP,DEL
NEW CAALUAN,TINAMBAC,,WNP,ODZ
OLAG GANDE,TINAMBAC,,WNP,ODZ
OLAG PEQUENO,TINAMBAC,,WNP,ODZ
OLD CAALUAN,TINAMBAC,,WNP,ODZ
PAG-ASA,TINAMBAC,,WNP,ODZ
PANTAL,TINAMBAC,,WNP,ODZ
SAGRADA,TINAMBAC,,WNP,ODZ
SALVACION POBLACION,TINAMBAC,,WNP,DEL
SAN ANTONIO,TINAMBAC,,WNP,ODZ
SAN ISIDRO,TINAMBAC,,WNP,ODZ
SAN JOSE,TINAMBAC,,WNP,ODZ
SAN PASCUAL,TINAMBAC,,WNP,DEL
SAN RAMON,TINAMBAC,,WNP,ODZ
SAN ROQUE,TINAMBAC,,WNP,ODZ
SAN VICENTE,TINAMBAC,,WNP,ODZ
SANTA CRUZ,TINAMBAC,,WNP,DEL
SOGOD,TINAMBAC,,WNP,DEL
TAMBANG,TINAMBAC,,WNP,ODZ
TIERRA NEVADA,TINAMBAC,,WNP,ODZ
UNION,TINAMBAC,,WNP,ODZ
ANTIPOLO,BAGAMANOC,,CTD,ODZ
BACAK,BAGAMANOC,,CTD,ODZ
BAGATABAO,BAGAMANOC,,CTD,ODZ
BUGAO,BAGAMANOC,,CTD,ODZ
CAHAN,BAGAMANOC,,CTD,ODZ
HINIPAAN,BAGAMANOC,,CTD,ODZ
MAGSAYSAY,BAGAMANOC,,CTD,ODZ
POBLACION,BAGAMANOC,,CTD,ODZ
QUEZON,BAGAMANOC,,CTD,ODZ
QUIGARAY,BAGAMANOC,,CTD,ODZ
SAGRADA,BAGAMANOC,,CTD,ODZ
SALVACION,BAGAMANOC,,CTD,ODZ
SAN ISIDRO,BAGAMANOC,,CTD,ODZ
SAN RAFAEL,BAGAMANOC,,CTD,ODZ
SAN VICENTE,BAGAMANOC,,CTD,ODZ
SANTA MESA,BAGAMANOC,,CTD,ODZ
SANTA TERESA,BAGAMANOC,,CTD,ODZ
SUCHAN,BAGAMANOC,,CTD,ODZ
ABIHAO,BARAS,,CTD,ODZ
AGBAN,BARAS,,CTD,ODZ
BAGONG SILANG,BARAS,,CTD,ODZ
BATOLINAO,BARAS,,CTD,ODZ
BENTICAYAN,BARAS,,CTD,ODZ
BUENAVISTA,BARAS,,CTD,ODZ
CARAGUMIHAN,BARAS,,CTD,ODZ
DANAO,BARAS,,CTD,ODZ
EASTERN POBLACION,BARAS,,CTD,ODZ
GINITLIGAN,BARAS,,CTD,ODZ
GUINSAANAN,BARAS,,CTD,ODZ
J.M. ALBERTO,BARAS,,CTD,ODZ
MACUTAL,BARAS,,CTD,ODZ
MONING,BARAS,,CTD,ODZ
NAGBARORONG,BARAS,,CTD,ODZ
OSMENA,BARAS,,CTD,ODZ
P. TESTON,BARAS,,CTD,ODZ
PANIQUIHAN,BARAS,,CTD,ODZ
PURARAN,BARAS,,CTD,ODZ
PUTSAN,BARAS,,CTD,ODZ
QUEZON,BARAS,,CTD,ODZ
RIZAL,BARAS,,CTD,ODZ
SAGRADA,BARAS,,CTD,ODZ
SALVACION,BARAS,,CTD,ODZ
SAN LORENZO,BARAS,,CTD,ODZ
SAN MIGUEL,BARAS,,CTD,ODZ
SANTA MARIA,BARAS,,CTD,ODZ
TILOD,BARAS,,CTD,ODZ
WESTERN POBLACION,BARAS,,CTD,ODZ
AROYAO PEQUENO,BATO,,CTD,ODZ
BAGUMBAYAN,BATO,,CTD,ODZ
BANAWANG,BATO,,CTD,DEL
BATALAY,BATO,,CTD,ODZ
BINANWAHAN,BATO,,CTD,DEL
BOTE,BATO,,CTD,ODZ
BUENAVISTA,BATO,,CTD,ODZ
CABUGAO,BATO,,CTD,DEL
CAGRARAY,BATO,,CTD,ODZ
CARORIAN,BATO,,CTD,ODZ
GUINOBATAN,BATO,,CTD,DEL
ILAWOD,BATO,,CTD,DEL
LIBJO,BATO,,CTD,ODZ
LIBOD POBLACION,BATO,,CTD,DEL
MARINAWA,BATO,,CTD,DEL
MINTAY,BATO,,CTD,ODZ
OGUIS,BATO,,CTD,ODZ
PANANAOGAN,BATO,,CTD,ODZ
POBLACION,BATO,,CTD,DEL
SAN ANDRES,BATO,,CTD,ODZ
SAN PEDRO,BATO,,CTD,ODZ
SAN ROQUE,BATO,,CTD,ODZ
SANTA ISABEL,BATO,,CTD,ODZ
SIBACUNGAN,BATO,,CTD,ODZ
SIPI,BATO,,CTD,DEL
TALISAY,BATO,,CTD,ODZ
TAMBURAN,BATO,,CTD,DEL
TILIS,BATO,,CTD,ODZ
BAYBAY,CARAMORAN,,CTD,ODZ
BOCON,CARAMORAN,,CTD,ODZ
BOTHOAN,CARAMORAN,,CTD,ODZ
BUENAVISTA,CARAMORAN,,CTD,ODZ
BULALACAO,CARAMORAN,,CTD,ODZ
CAMBURO,CARAMORAN,,CTD,ODZ
DARIAO,CARAMORAN,,CTD,ODZ
DATAG EAST,CARAMORAN,,CTD,ODZ
DATAG WEST,CARAMORAN,,CTD,ODZ
GUIAMLONG,CARAMORAN,,CTD,ODZ
HITOMA,CARAMORAN,,CTD,ODZ
ICANBATO,CARAMORAN,,CTD,ODZ
INALMASINAN,CARAMORAN,,CTD,ODZ
IYAO,CARAMORAN,,CTD,ODZ
MABINI,CARAMORAN,,CTD,ODZ
MAUI,CARAMORAN,,CTD,ODZ
MAYSURAN,CARAMORAN,,CTD,ODZ
MILAVIGA,CARAMORAN,,CTD,ODZ
OBI,CARAMORAN,,CTD,ODZ
PANIQUE,CARAMORAN,,CTD,ODZ
SABANGAN,CARAMORAN,,CTD,ODZ
SABLOYON,CARAMORAN,,CTD,ODZ
SALVACION,CARAMORAN,,CTD,ODZ
SUPANG,CARAMORAN,,CTD,ODZ
TOYTOY,CARAMORAN,,CTD,ODZ
TUBLI,CARAMORAN,,CTD,ODZ
TUCAO,CARAMORAN,,CTD,ODZ
BIONG,GIGMOTO,,CTD,ODZ
DORORIAN,GIGMOTO,,CTD,ODZ
POBLACION DISTRICT 1,GIGMOTO,,CTD,ODZ
POBLACION DISTRICT 111,GIGMOTO,,CTD,ODZ
SAN PEDRO,GIGMOTO,,CTD,ODZ
SAN VICENTE,GIGMOTO,,CTD,ODZ
SICMIL,GIGMOTO,,CTD,ODZ
SIORON,GIGMOTO,,CTD,ODZ
BAGAWANG,PANDAN,,CTD,ODZ
BALAGNONAN,PANDAN,,CTD,ODZ
BALDOC,PANDAN,,CTD,ODZ
CANLUBI,PANDAN,,CTD,ODZ
CATAMBAN,PANDAN,,CTD,ODZ
COBO,PANDAN,,CTD,ODZ
HIYOP,PANDAN,,CTD,ODZ
LIBOD,PANDAN,,CTD,ODZ
LOURDES,PANDAN,,CTD,ODZ
LUMABAO,PANDAN,,CTD,ODZ
MARAMBONG,PANDAN,,CTD,ODZ
NAPO,PANDAN,,CTD,ODZ
OGA,PANDAN,,CTD,ODZ
PANDAN DEL NORTE,PANDAN,,CTD,ODZ
PANDAN DEL SUR,PANDAN,,CTD,ODZ
PANUTO,PANDAN,,CTD,ODZ
POROT (SAN JOSE),PANDAN,,CTD,ODZ
SAN ANDRES (DINUNGSURAN),PANDAN,,CTD,ODZ
SAN ISIDRO (LANGOB),PANDAN,,CTD,ODZ
SAN RAFAEL (BOGTONG),PANDAN,,CTD,ODZ
SAN ROQUE,PANDAN,,CTD,ODZ
SANTA CRUZ(CATAGBACAN),PANDAN,,CTD,ODZ
SANVACION (TARIWARA),PANDAN,,CTD,ODZ
TABUGOC,PANDAN,,CTD,ODZ
TOKLO,PANDAN,,CTD,ODZ
WAGDAS,PANDAN,,CTD,ODZ
ALINAWAN,PANGANIBAN (PAYO),,CTD,ODZ
BABAGUAN,PANGANIBAN (PAYO),,CTD,ODZ
BAGONG BAYAN,PANGANIBAN (PAYO),,CTD,ODZ
BURABOD,PANGANIBAN (PAYO),,CTD,ODZ
CABUYOAN,PANGANIBAN (PAYO),,CTD,ODZ
CAGDARAO,PANGANIBAN (PAYO),,CTD,ODZ
MABINI,PANGANIBAN (PAYO),,CTD,ODZ
MACULIW,PANGANIBAN (PAYO),,CTD,ODZ
PANAY,PANGANIBAN (PAYO),,CTD,ODZ
SALVACION,PANGANIBAN (PAYO),,CTD,ODZ
SAN ANTONIO,PANGANIBAN (PAYO),,CTD,ODZ
SAN JOAQUIN,PANGANIBAN (PAYO),,CTD,ODZ
SAN JOSE,PANGANIBAN (PAYO),,CTD,ODZ
SAN MIGUEL,PANGANIBAN (PAYO),,CTD,ODZ
SAN NICOLAS,PANGANIBAN (PAYO),,CTD,ODZ
SAN PEDRO,PANGANIBAN (PAYO),,CTD,ODZ
SAN VICENTE,PANGANIBAN (PAYO),,CTD,ODZ
SANTA ANA,PANGANIBAN (PAYO),,CTD,ODZ
SANTA MARIA,PANGANIBAN (PAYO),,CTD,ODZ
SANTO SANTIAGO,PANGANIBAN (PAYO),,CTD,ODZ
TAOPON (PANGCAYANAN),PANGANIBAN (PAYO),,CTD,ODZ
TIBO,PANGANIBAN (PAYO),,CTD,ODZ
AGOJO,SAN ANDRES (CALOLBON),,CTD,ODZ
ALIBUAG,SAN ANDRES (CALOLBON),,CTD,ODZ
ASGAD (JUAN M. ALBERTO),SAN ANDRES (CALOLBON),,CTD,ODZ
BAGONG SIRANG,SAN ANDRES (CALOLBON),,CTD,ODZ
BARIHAY,SAN ANDRES (CALOLBON),,CTD,ODZ
BATONG PALOWAY,SAN ANDRES (CALOLBON),,CTD,ODZ
BELMONTE,SAN ANDRES (CALOLBON),,CTD,ODZ
BISLIG,SAN ANDRES (CALOLBON),,CTD,ODZ
BON-OT,SAN ANDRES (CALOLBON),,CTD,ODZ
CABCAB,SAN ANDRES (CALOLBON),,CTD,ODZ
CABUNGAHAN,SAN ANDRES (CALOLBON),,CTD,ODZ
CARANGAG,SAN ANDRES (CALOLBON),,CTD,ODZ
CATAGBACAN,SAN ANDRES (CALOLBON),,CTD,ODZ
CODON,SAN ANDRES (CALOLBON),,CTD,ODZ
COMAGAYCAY,SAN ANDRES (CALOLBON),,CTD,ODZ
DATAG,SAN ANDRES (CALOLBON),,CTD,ODZ
DIVINO ROSTRO,SAN ANDRES (CALOLBON),,CTD,ODZ
ESPERANZA,SAN ANDRES (CALOLBON),,CTD,ODZ
HILAWAN,SAN ANDRES (CALOLBON),,CTD,ODZ
LICTIN,SAN ANDRES (CALOLBON),,CTD,ODZ
LUBAS,SAN ANDRES (CALOLBON),,CTD,ODZ
MANAMBRAG,SAN ANDRES (CALOLBON),,CTD,ODZ
MAYNGAWAY,SAN ANDRES (CALOLBON),,CTD,ODZ
PALAWIG,SAN ANDRES (CALOLBON),,CTD,ODZ
PUTING BAYBAY,SAN ANDRES (CALOLBON),,CTD,ODZ
RIZAL,SAN ANDRES (CALOLBON),,CTD,ODZ
SALVACION,SAN ANDRES (CALOLBON),,CTD,ODZ
SAN ISIDRO,SAN ANDRES (CALOLBON),,CTD,ODZ
SAN JOSE,SAN ANDRES (CALOLBON),,CTD,ODZ
SAN ROQUE,SAN ANDRES (CALOLBON),,CTD,ODZ
SAN VICENTE,SAN ANDRES (CALOLBON),,CTD,ODZ
SANTA CRUZ,SAN ANDRES (CALOLBON),,CTD,ODZ
SAPANG PALAY,SAN ANDRES (CALOLBON),,CTD,ODZ
TIBANG,SAN ANDRES (CALOLBON),,CTD,ODZ
TIMBAAN,SAN ANDRES (CALOLBON),,CTD,ODZ
TOMINAWOG,SAN ANDRES (CALOLBON),,CTD,ODZ
WAGDAS,SAN ANDRES (CALOLBON),,CTD,ODZ
YOCTI,SAN ANDRES (CALOLBON),,CTD,ODZ
ATSAN (DISTRICT 1),SAN MIGUEL,,CTD,ODZ
BALATOHAN,SAN MIGUEL,,CTD,ODZ
BOTON,SAN MIGUEL,,CTD,ODZ
BUHI,SAN MIGUEL,,CTD,ODZ
DAYAWA,SAN MIGUEL,,CTD,ODZ
J.M. ALBERTO,SAN MIGUEL,,CTD,ODZ
KATIPUNAN,SAN MIGUEL,,CTD,ODZ
KILIKILIHAN,SAN MIGUEL,,CTD,ODZ
MABATO,SAN MIGUEL,,CTD,ODZ
OBO,SAN MIGUEL,,CTD,ODZ
PACOGON,SAN MIGUEL,,CTD,ODZ
PAGSANGAHAN,SAN MIGUEL,,CTD,ODZ
PANGILAO,SAN MIGUEL,,CTD,ODZ
PARAISO,SAN MIGUEL,,CTD,ODZ
POBLACION DISTRICT 11,SAN MIGUEL,,CTD,ODZ
POBLACION DISTRICT 111,SAN MIGUEL,,CTD,ODZ
PROGRESO,SAN MIGUEL,,CTD,ODZ
SALVACION (PATAGAN),SAN MIGUEL,,CTD,ODZ
SAN JUAN (AROYAO),SAN MIGUEL,,CTD,ODZ
SAN MARCOS,SAN MIGUEL,,CTD,ODZ
SANTA ELENA (PATAGAN),SAN MIGUEL,,CTD,ODZ
SIAY,SAN MIGUEL,,CTD,ODZ
SOLONG,SAN MIGUEL,,CTD,ODZ
TOBREHON,SAN MIGUEL,,CTD,ODZ
ALMOJUELA,VIGA,,CTD,ODZ
ANANONG,VIGA,,CTD,ODZ
ASUNCION,VIGA,,CTD,ODZ
BATOHONAN,VIGA,,CTD,ODZ
BEGONIA,VIGA,,CTD,ODZ
BOTINAGAN,VIGA,,CTD,ODZ
BUENAVISTA,VIGA,,CTD,ODZ
BURGOS,VIGA,,CTD,ODZ
DEL PILAR,VIGA,,CTD,ODZ
MABINI,VIGA,,CTD,ODZ
MAGSAYSAY,VIGA,,CTD,ODZ
OGBONG,VIGA,,CTD,ODZ
OSMENA,VIGA,,CTD,ODZ
PEDRO VERA (SUMMIT),VIGA,,CTD,ODZ
PENAFRANCIA,VIGA,,CTD,ODZ
QUEZON,VIGA,,CTD,ODZ
QUIRINO (ABUGAN),VIGA,,CTD,ODZ
RIZAL,VIGA,,CTD,ODZ
ROXAS,VIGA,,CTD,ODZ
SAGRADA,VIGA,,CTD,ODZ
SAN ISIDRO,VIGA,,CTD,ODZ
SAN JOSE OCO,VIGA,,CTD,ODZ
SAN JOSE POBLACION,VIGA,,CTD,ODZ
SAN PEDRO,VIGA,,CTD,ODZ
SAN ROQUE,VIGA,,CTD,ODZ
SAN VICENTE,VIGA,,CTD,ODZ
SANTA ROSA,VIGA,,CTD,ODZ
SOBOC,VIGA,,CTD,ODZ
TAMBONGON,VIGA,,CTD,ODZ
TINAGO,VIGA,,CTD,ODZ
VILLA AURORA,VIGA,,CTD,ODZ
ANTIPOLO DEL NORTE,VIRAC,,CTD,DEL
ANTIPOLO DEL SUR,VIRAC,,CTD,DEL
BALITI,VIRAC,,CTD,DEL
BATAG,VIRAC,,CTD,DEL
BIGAA,VIRAC,,CTD,DEL
BUENAVISTA,VIRAC,,CTD,DEL
BUYO,VIRAC,,CTD,ODZ
CABIHIAN,VIRAC,,CTD,DEL
CALABNIGAN,VIRAC,,CTD,DEL
CALAMPONG,VIRAC,,CTD,ODZ
CALATAGAN PROPER,VIRAC,,CTD,DEL
CAPILIHAN,VIRAC,,CTD,DEL
CASOOCAN,VIRAC,,CTD,DEL
CAVINITAN,VIRAC,,CTD,DEL
CONCEPCION,VIRAC,,CTD,DEL
CONSTANTINO,VIRAC,,CTD,DEL
DANICOP,VIRAC,,CTD,DEL
DUGUI SAN ISIDRO,VIRAC,,CTD,ODZ
DUGUI SAN VICENTE,VIRAC,,CTD,ODZ
DUGUI TOO,VIRAC,,CTD,ODZ
F. TACORDA VILLAGE,VIRAC,,CTD,DEL
FRANCIA,VIRAC,,CTD,DEL
GOGON CENTRO,VIRAC,,CTD,DEL
GOGON SILANGAN,VIRAC,,CTD,DEL
HAWAN GRANDE,VIRAC,,CTD,DEL
HAWAN ILAYA,VIRAC,,CTD,DEL
HIOMING,VIRAC,,CTD,ODZ
IBONG SAPA,VIRAC,,CTD,DEL
IGANG,VIRAC,,CTD,DEL
