District/ Barangay,City/ Major Area,zip_code,PORT CODE
Barangay 94 (Tigbao),TACLOBAN CITY,6500,TAC
Barangay 95 (Caibaan),TACLOBAN CITY,6500,TAC
Barangay 96 (Calanipawan),TACLOBAN CITY,6500,TAC
Barangay 97 (Cabalawan),TACLOBAN CITY,6500,TAC
Barangay 98 (Camansinay),TACLOBAN CITY,6500,TAC
Barangay 99 (Diit),TACLOBAN CITY,6500,TAC
Barangay 109-A,TACLOBAN CITY,6500,TAC
Barangay 110 (Utap),TACLOBAN CITY,6500,TAC
Barangay 36-A,TACLOBAN CITY,6500,TAC
Barangay 48-A,TACLOBAN CITY,6500,TAC
Barangay 48-B,TACLOBAN CITY,6500,TAC
Barangay 54-A,TACLOBAN CITY,6500,TAC
Barangay 59-A,TACLOBAN CITY,6500,TAC
Barangay 62-A,TACLOBAN CITY,6500,TAC
Barangay 62-B,TACLOBAN CITY,6500,TAC
Barangay 83-C (San Jose),TACLOBAN CITY,6500,TAC
Barangay 8-A,TACLOBAN CITY,6500,TAC
Barangay 23-A,TACLOBAN CITY,6500,TAC
Binuangan,OROQUIETA CITY,7207,OZC
Buenavista,OROQUIETA CITY,7207,OZC
Buntawan,OROQUIETA CITY,7207,OZC
Canubay,OROQUIETA CITY,7207,OZC
Dolipos Bajo,OROQUIETA CITY,7207,OZC
Dolipos Alto,OROQUIETA CITY,7207,OZC
Dullan Norte,OROQUIETA CITY,7207,OZC
Lamac Lower,OROQUIETA CITY,7207,OZC
Langcangan Lower,OROQUIETA CITY,7207,OZC
Langcangan Upper,OROQUIETA CITY,7207,OZC
Layawan,OROQUIETA CITY,7207,OZC
Loboc Upper,OROQUIETA CITY,7207,OZC
Malindang,OROQUIETA CITY,7207,OZC
Mialen,OROQUIETA CITY,7207,OZC
Poblacion V (Barangay V),ROXAS CITY,5800,RXS
Poblacion VII (Barangay VII),ROXAS CITY,5800,RXS
Poblacion VIII (Barangay VIII),ROXAS CITY,5800,RXS
Barra,ROXAS CITY,5800,RXS
Bato,ROXAS CITY,5800,RXS
Bolo,ROXAS CITY,5800,RXS
Cagay,ROXAS CITY,5800,RXS
Culasi,ROXAS CITY,5800,RXS
Dumolog,ROXAS CITY,5800,RXS
Dayao,ROXAS CITY,5800,RXS
Dinginan,ROXAS CITY,5800,RXS
Gabu-an,ROXAS CITY,5800,RXS
Inzo Arnaldo Village (Cadimahan),ROXAS CITY,5800,RXS
Jumaguicjic,ROXAS CITY,5800,RXS
Lanot,ROXAS CITY,5800,RXS
Lawa-an,ROXAS CITY,5800,RXS
Liong,ROXAS CITY,5800,RXS
Libas,ROXAS CITY,5800,RXS
Loctugan,ROXAS CITY,5800,RXS
Lonoy,ROXAS CITY,5800,RXS
Milibili,ROXAS CITY,5800,RXS
Mongpong,ROXAS CITY,5800,RXS
Olotayan,ROXAS CITY,5800,RXS
Punta Cogon,ROXAS CITY,5800,RXS
Punta Tabuc,ROXAS CITY,5800,RXS
San Jose,ROXAS CITY,5800,RXS
Sibaguan,ROXAS CITY,5800,RXS
Talon,ROXAS CITY,5800,RXS
Tanque,ROXAS CITY,5800,RXS
Tanza,ROXAS CITY,5800,RXS
Tiza,ROXAS CITY,5800,RXS
Barangay 10 (Kingfisher),CAVITE CITY,4100,CAV
Barangay 2 (C. Tirona),CAVITE CITY,4100,CAV
Barangay 12 (Love Bird),CAVITE CITY,4100,CAV
Barangay 13 (Aguila),CAVITE CITY,4100,CAV
Barangay 15 (Kilyawan),CAVITE CITY,4100,CAV
Barangay 16 (Martines),CAVITE CITY,4100,CAV
Barangay 18 (Maya),CAVITE CITY,4100,CAV
Barangay 19 (Gemini),CAVITE CITY,4100,CAV
Barangay 21 (Scorpio),CAVITE CITY,4100,CAV
Barangay 23 (Aquarius),CAVITE CITY,4100,CAV
Barangay 24 (Libra),CAVITE CITY,4100,CAV
Barangay 26 (Cancer),CAVITE CITY,4100,CAV
Barangay 27 (Sagitarius),CAVITE CITY,4100,CAV
Barangay 29 (Lao-lao),CAVITE CITY,4100,CAV
Barangay 3 (Hen. E. Aguinaldo),CAVITE CITY,4100,CAV
Barangay 31 (Maya-maya),CAVITE CITY,4100,CAV
Barangay 33 (Buwan-buwan),CAVITE CITY,4100,CAV
Barangay 34 (Lapu-lapu),CAVITE CITY,4100,CAV
Barangay 36 (Sap-sap),CAVITE CITY,4100,CAV
Barangay 37 (Cadena De Amor),CAVITE CITY,4100,CAV
Barangay 39 (Jasmin),CAVITE CITY,4100,CAV
Barangay 4 (Hen. M. Trias),CAVITE CITY,4100,CAV
Barangay 41 (Rosal),CAVITE CITY,4100,CAV
Barangay 42 (Pinagbuklod),CAVITE CITY,4100,CAV
Barangay 44 (Maligaya),CAVITE CITY,4100,CAV
Barangay 45 (Kaunlaran),CAVITE CITY,4100,CAV
Barangay 47 (Pagkakaisa),CAVITE CITY,4100,CAV
Barangay 48 (Narra),CAVITE CITY,4100,CAV
Barangay 5 (Hen. E. Evangelista),CAVITE CITY,4100,CAV
Barangay 50 (Kabalyero),CAVITE CITY,4100,CAV
Barangay 52 (Ipil),CAVITE CITY,4100,CAV
Barangay 54 (Pechay),CAVITE CITY,4100,CAV
Barangay 55 (Ampalaya),CAVITE CITY,4100,CAV
Barangay 57 (Repolyo),CAVITE CITY,4100,CAV
Barangay 58 (Patola),CAVITE CITY,4100,CAV
Barangay 6 (Diego Silang),CAVITE CITY,4100,CAV
Barangay 60 (Letsugas),CAVITE CITY,4100,CAV
Barangay 62 (Kangkong),CAVITE CITY,4100,CAV
Barangay 8 (Manuel S. Rojas),CAVITE CITY,4100,CAV
Barangay 9 (Kanaway),CAVITE CITY,4100,CAV
Barangay 10-B (Kingfisher-B),CAVITE CITY,4100,CAV
Barangay 22-A (Leo A),CAVITE CITY,4100,CAV
Barangay 29-A (Lao-lao A),CAVITE CITY,4100,CAV
Barangay 37-A (Cadena de Amor A),CAVITE CITY,4100,CAV
Barangay 38-A (Sampaguita A),CAVITE CITY,4100,CAV
Barangay 42-B (Pinagbuklod B),CAVITE CITY,4100,CAV
Barangay 42-C (Pinagbuklod C),CAVITE CITY,4100,CAV
Barangay 47-A (Pagkakaisa A),CAVITE CITY,4100,CAV
Barangay 47-B (Pagkakaisa B),CAVITE CITY,4100,CAV
Barangay 49-A (Akasya A),CAVITE CITY,4100,CAV
Barangay 53-A (Yakal A),CAVITE CITY,4100,CAV
Barangay 54-A (Pechay A),CAVITE CITY,4100,CAV
Barangay 58-A (Patola A),CAVITE CITY,4100,CAV
Barangay 62-A (Kangkong A),CAVITE CITY,4100,CAV
Barangay 62-B (Kangkong B),CAVITE CITY,4100,CAV
Langkaan I,DASMARINAS,4114,CAV
Sabang,DASMARINAS,4114,CAV
Salitran I,DASMARINAS,4114,CAV
San Agustin I,DASMARINAS,4114,CAV
Zone I (Pob.),DASMARINAS,4114,CAV
Zone III (Pob.),DASMARINAS,4114,CAV
Zone IV (Pob.),DASMARINAS,4114,CAV
Emmanuel Bergado I,DASMARINAS,4114,CAV
Fatima I,DASMARINAS,4114,CAV
Saint Peter I,DASMARINAS,4114,CAV
San Antonio De Padua I,DASMARINAS,4114,CAV
San Dionisio (Barangay 1),DASMARINAS,4114,CAV
San Francisco I,DASMARINAS,4114,CAV
San Isidro Labrador I,DASMARINAS,4114,CAV
San Lorenzo Ruiz I,DASMARINAS,4114,CAV
San Manuel I,DASMARINAS,4114,CAV
San Mateo,DASMARINAS,4114,CAV
San Nicolas I,DASMARINAS,4114,CAV
San Simon (Barangay 7),DASMARINAS,4114,CAV
Santa Cristina I,DASMARINAS,4114,CAV
Santa Fe,DASMARINAS,4114,CAV
Santa Maria (Barangay 20),DASMARINAS,4114,CAV
Santo Cristo (Barangay 3),DASMARINAS,4114,CAV
Burol I,DASMARINAS,4114,CAV
Burol II,DASMARINAS,4114,CAV
Emmanuel Bergado II,DASMARINAS,4114,CAV
Fatima III,DASMARINAS,4114,CAV
Luzviminda II,DASMARINAS,4114,CAV
Paliparan III,DASMARINAS,4114,CAV
Saint Peter II,DASMARINAS,4114,CAV
Salitran III,DASMARINAS,4114,CAV
Sampaloc II,DASMARINAS,4114,CAV
Sampaloc IV,DASMARINAS,4114,CAV
Sampaloc V,DASMARINAS,4114,CAV
San Agustin III,DASMARINAS,4114,CAV
San Antonio De Padua II,DASMARINAS,4114,CAV
San Francisco II,DASMARINAS,4114,CAV
San Isidro Labrador II,DASMARINAS,4114,CAV
San Lorenzo Ruiz II,DASMARINAS,4114,CAV
San Luis II,DASMARINAS,4114,CAV
San Manuel II,DASMARINAS,4114,CAV
San Miguel II,DASMARINAS,4114,CAV
San Nicolas II,DASMARINAS,4114,CAV
Santa Cristina II,DASMARINAS,4114,CAV
Santa Cruz II,DASMARINAS,4114,CAV
Santo Nino II,DASMARINAS,4114,CAV
Zone I-B,DASMARINAS,4114,CAV
H-2,DASMARINAS,4114,CAV
Victoria Reyes,DASMARINAS,4114,CAV
Asisan,TAGAYTAY CITY,4120,CAV
Tinulongan,GINGOOG CITY,9014,CGY
San Antonio,DAVAO CITY,8000,DVO
Ubalde,DAVAO CITY,8000,DVO
Wilfredo Aquino,DAVAO CITY,8000,DVO
Vicente Hizon Sr.,DAVAO CITY,8000,DVO
Aplaya,DIGOS CITY,8002,DVO
San Jose (Balutakay),DIGOS CITY,8002,DVO
Cogon,DIGOS CITY,8002,DVO
Dawis,DIGOS CITY,8002,DVO
Goma,DIGOS CITY,8002,DVO
Igpit,DIGOS CITY,8002,DVO
Lungag,DIGOS CITY,8002,DVO
Matti,DIGOS CITY,8002,DVO
Ruparan,DIGOS CITY,8002,DVO
San Miguel (Odaca),DIGOS CITY,8002,DVO
San Roque,DIGOS CITY,8002,DVO
Soong,DIGOS CITY,8002,DVO
Tres De Mayo,DIGOS CITY,8002,DVO
Zone 2 (Pob.),DIGOS CITY,8002,DVO
Badas,MATI,8200,DVO
Bobon,MATI,8200,DVO
Cabuaya,MATI,8200,DVO
Culian,MATI,8200,DVO
Danao,MATI,8200,DVO
Don Enrique Lopez,MATI,8200,DVO
"Don Salvador Lopez, Sr.",MATI,8200,DVO
Langka,MATI,8200,DVO
Libudon,MATI,8200,DVO
Macambol,MATI,8200,DVO
Matiao,MATI,8200,DVO
Mayo,MATI,8200,DVO
Sainz,MATI,8200,DVO
Sanghay,MATI,8200,DVO
Tagabakid,MATI,8200,DVO
Tagbinonga,MATI,8200,DVO
Taguibo,MATI,8200,DVO
Tamisan,MATI,8200,DVO
Baay,BATAC,2906,LAO
Bungon,BATAC,2906,LAO
Baoa West,BATAC,2906,LAO
Barani (Pob.),BATAC,2906,LAO
Bil-loca,BATAC,2906,LAO
Callaguip (Pob.),BATAC,2906,LAO
Camguidan,BATAC,2906,LAO
Cangrunaan (Pob.),BATAC,2906,LAO
Caunayan (Pob.),BATAC,2906,LAO
Colo,BATAC,2906,LAO
Dariwdiw,BATAC,2906,LAO
Acosta Pob. (Iloilo),BATAC,2906,LAO
Lacub (Pob.),BATAC,2906,LAO
Mabaleng,BATAC,2906,LAO
Maipalig,BATAC,2906,LAO
Naguirangan,BATAC,2906,LAO
Palongpong,BATAC,2906,LAO
Palpalicong (Pob.),BATAC,2906,LAO
Payao,BATAC,2906,LAO
Quiling Sur,BATAC,2906,LAO
Quiom,BATAC,2906,LAO
San Julian (Pob.),BATAC,2906,LAO
San Pedro,BATAC,2906,LAO
Sumader,BATAC,2906,LAO
Allangigan Primero,CANDON CITY,2710,VIG
Amguid,CANDON CITY,2710,VIG
Ayudante,CANDON CITY,2710,VIG
Bagani Gabor,CANDON CITY,2710,VIG
Bagani Tocgo,CANDON CITY,2710,VIG
Bagar,CANDON CITY,2710,VIG
Bugnay,CANDON CITY,2710,VIG
Calongbuyan,CANDON CITY,2710,VIG
Cubcubboot,CANDON CITY,2710,VIG
Darapidap,CANDON CITY,2710,VIG
Langlangca Segundo,CANDON CITY,2710,VIG
Palacapac,CANDON CITY,2710,VIG
Parioc Primero,CANDON CITY,2710,VIG
Patpata Primero,CANDON CITY,2710,VIG
Patpata Segundo,CANDON CITY,2710,VIG
Salvador Primero,CANDON CITY,2710,VIG
San Agustin,CANDON CITY,2710,VIG
San Andres,CANDON CITY,2710,VIG
San Isidro (Pob.),CANDON CITY,2710,VIG
San Juan (Pob.),CANDON CITY,2710,VIG
San Nicolas,CANDON CITY,2710,VIG
Santo Tomas,CANDON CITY,2710,VIG
Talogtog,CANDON CITY,2710,VIG
Tamurong Segundo,CANDON CITY,2710,VIG
Villarica,CANDON CITY,2710,VIG
Ayusan Sur,VIGAN CITY,2700,VIG
Barangay II (Pob.),VIGAN CITY,2700,VIG
Barangay IV (Pob.),VIGAN CITY,2700,VIG
Barangay V (Pob.),VIGAN CITY,2700,VIG
Barraca,VIGAN CITY,2700,VIG
Beddeng Laud,VIGAN CITY,2700,VIG
Bongtolan,VIGAN CITY,2700,VIG
Cabalangegan,VIGAN CITY,2700,VIG
Cabaroan Laud,VIGAN CITY,2700,VIG
Camangaan,VIGAN CITY,2700,VIG
Mindoro,VIGAN CITY,2700,VIG
Pantay Daya,VIGAN CITY,2700,VIG
Pantay Laud,VIGAN CITY,2700,VIG
Paoa,VIGAN CITY,2700,VIG
Pong-ol,VIGAN CITY,2700,VIG
Purok-a-dackel,VIGAN CITY,2700,VIG
Rugsuanan,VIGAN CITY,2700,VIG
San Jose,VIGAN CITY,2700,VIG
San Julian Sur,VIGAN CITY,2700,VIG
San Pedro,VIGAN CITY,2700,VIG
Barangay VII,VIGAN CITY,2700,VIG
Barangay IX,VIGAN CITY,2700,VIG
Aguinaldo,ILOILO CITY,5000,ILO
Airport (Tabucan Airport),ILOILO CITY,5000,ILO
Arguelles,ILOILO CITY,5000,ILO
North Avancena,ILOILO CITY,5000,ILO
Bakhaw,ILOILO CITY,5000,ILO
Balantang,ILOILO CITY,5000,ILO
Sinikway (Bangkerohan Lapuz),ILOILO CITY,5000,ILO
Banuyao,ILOILO CITY,5000,ILO
Benedicto (Jaro),ILOILO CITY,5000,ILO
Bito-on,ILOILO CITY,5000,ILO
Aranjuez,BALASAN,5018,ILO
Cogtong,CANDIJAY,6312,TAG
Luan,CANDIJAY,6312,TAG
Mahangin,CANDIJAY,6312,TAG
Panadtaran,CANDIJAY,6312,TAG
Poblacion,CANDIJAY,6312,TAG
Tambongan,CANDIJAY,6312,TAG
Tugas,CANDIJAY,6312,TAG
Agboy,CANDONI,6110,BAC
Banga,CANDONI,6110,BAC
Caningay,CANDONI,6110,BAC
Haba,CANDONI,6110,BAC
Poblacion East,CANDONI,6110,BAC
Poblacion West,CANDONI,6110,BAC
Anonang Menor,CAOAYAN,2702,VIG
Baggoc,CAOAYAN,2702,VIG
Caparacadan,CAOAYAN,2702,VIG
Manangat,CAOAYAN,2702,VIG
Nansuagao,CAOAYAN,2702,VIG
Pantay-Quitiquit,CAOAYAN,2702,VIG
Puro,CAOAYAN,2702,VIG
Pantay Tamurong,CAOAYAN,2702,VIG
Don Alejandro Quirolgico (Pob.),CAOAYAN,2702,VIG
Alayao,CAPALONGA,4607,DTE
Binawangan,CAPALONGA,4607,DTE
Camagsaan,CAPALONGA,4607,DTE
Catioan,CAPALONGA,4607,DTE
Del Pilar,CAPALONGA,4607,DTE
Lucbanan,CAPALONGA,4607,DTE
Mactang,CAPALONGA,4607,DTE
Old Camp,CAPALONGA,4607,DTE
Magsaysay,CAPALONGA,4607,DTE
San Antonio,CAPALONGA,4607,DTE
San Isidro,CAPALONGA,4607,DTE
San Roque,CAPALONGA,4607,DTE
Tanawan,CAPALONGA,4607,DTE
Ubang,CAPALONGA,4607,DTE
Villa Aurora,CAPALONGA,4607,DTE
Villa Belen,CAPALONGA,4607,DTE
Aranguren,CAPAS,2333,TRC
Bueno,CAPAS,2333,TRC
Cubcub (Pob.),CAPAS,2333,TRC
Cutcut 1st,CAPAS,2333,TRC
Cutcut 2nd,CAPAS,2333,TRC
Dolores,CAPAS,2333,TRC
Estrada (Calingcuan),CAPAS,2333,TRC
Lawy,CAPAS,2333,TRC
Manga,CAPAS,2333,TRC
Manlapig,CAPAS,2333,TRC
O Donnell,CAPAS,2333,TRC
Santa Lucia,CAPAS,2333,TRC
Santa Rita,CAPAS,2333,TRC
Santo Domingo 2nd,CAPAS,2333,TRC
Talaga,CAPAS,2333,TRC
Maruglu,CAPAS,2333,TRC
Cristo Rey,CAPAS,2333,TRC
Agaas,CARAMOAN,4429,NAG
Bacgong,CARAMOAN,4429,NAG
Bikal,CARAMOAN,4429,NAG
Cabacongan,CARAMOAN,4429,NAG
Cadong,CARAMOAN,4429,NAG
Canatuan,CARAMOAN,4429,NAG
Gogon,CARAMOAN,4429,NAG
Gata,CARAMOAN,4429,NAG
Guijalo,CARAMOAN,4429,NAG
Hanoy,CARAMOAN,4429,NAG
Ilawod,CARAMOAN,4429,NAG
Ili-Centro (Pob.),CARAMOAN,4429,NAG
Lubas,CARAMOAN,4429,NAG
Maligaya,CARAMOAN,4429,NAG
Mandiclum (Mandiclom),CARAMOAN,4429,NAG
Minalaba,CARAMOAN,4429,NAG
Oroc-Osoc,CARAMOAN,4429,NAG
Pandanan,CARAMOAN,4429,NAG
Patag-Belen,CARAMOAN,4429,NAG
Pili-Tabiguian,CARAMOAN,4429,NAG
Poloan,CARAMOAN,4429,NAG
San Roque,CARAMOAN,4429,NAG
Santa Cruz,CARAMOAN,4429,NAG
Tabgon,CARAMOAN,4429,NAG
Tabog,CARAMOAN,4429,NAG
Toboan,CARAMOAN,4429,NAG
Terogo,CARAMOAN,4429,NAG
Angset,CARASI,2911,LAO
Virbira,CARASI,2911,LAO
Balibago,CARDONA,1950,RZL
Calahan,CARDONA,1950,RZL
Del Remedio (Pob.),CARDONA,1950,RZL
Lambac,CARDONA,1950,RZL
Malanggam-Calubacan,CARDONA,1950,RZL
Navotas,CARDONA,1950,RZL
Real (Pob.),CARDONA,1950,RZL
San Roque (Pob.),CARDONA,1950,RZL
Ticulio,CARDONA,1950,RZL
Dagupan,BENITO SOLIVEN,3331,STG
Danipa,BENITO SOLIVEN,3331,STG
Bgy. 31 - Centro-Baybay (Pob.),LEGAZPI CITY,4500,LGP
Alang-alang,SURIGAO CITY,8400,SUG
Alegria,SURIGAO CITY,8400,SUG
Aurora,SURIGAO CITY,8400,SUG
Balibayon,SURIGAO CITY,8400,SUG
Guinabot,TANGUB CITY,7214,OZC
Guinalaban,TANGUB CITY,7214,OZC
Kauswagan,TANGUB CITY,7214,OZC
Kimat,TANGUB CITY,7214,OZC
Labuyo,TANGUB CITY,7214,OZC
Lorenzo Tan,TANGUB CITY,7214,OZC
Barangay VI - Lower Polao (Pob.),TANGUB CITY,7214,OZC
Lumban,TANGUB CITY,7214,OZC
Maloro,TANGUB CITY,7214,OZC
Barangay V - Malubog (Pob.),TANGUB CITY,7214,OZC
Manga,TANGUB CITY,7214,OZC
Maquilao,TANGUB CITY,7214,OZC
Barangay III- Market Kalubian (Pob.),TANGUB CITY,7214,OZC
Minsubong,TANGUB CITY,7214,OZC
Owayan,TANGUB CITY,7214,OZC
Paiton,TANGUB CITY,7214,OZC
Panalsalan,TANGUB CITY,7214,OZC
Pangabuan,TANGUB CITY,7214,OZC
Prenza,TANGUB CITY,7214,OZC
Salimpuno,TANGUB CITY,7214,OZC
San Antonio,TANGUB CITY,7214,OZC
San Apolinario,TANGUB CITY,7214,OZC
San Vicente,TANGUB CITY,7214,OZC
Santa Cruz,TANGUB CITY,7214,OZC
Santo Nino,TANGUB CITY,7214,OZC
Silangit,TANGUB CITY,7214,OZC
Simasay,TANGUB CITY,7214,OZC
Sumirap,TANGUB CITY,7214,OZC
Taguite,TANGUB CITY,7214,OZC
Tituron,TANGUB CITY,7214,OZC
Barangay VII - Upper Polao (Pob.),TANGUB CITY,7214,OZC
Villaba,TANGUB CITY,7214,OZC
Silanga,TANGUB CITY,7214,OZC
Aquino (Marcos),TANGUB CITY,7214,OZC
Baluk,TANGUB CITY,7214,OZC
Huyohoy,TANGUB CITY,7214,OZC
Matugnaw,TANGUB CITY,7214,OZC
Sicot,TANGUB CITY,7214,OZC
Tugas,TANGUB CITY,7214,OZC
Agusan,CAGAYAN DE ORO CITY,9000,CGY
Baikingon,CAGAYAN DE ORO CITY,9000,CGY
Balubal,CAGAYAN DE ORO CITY,9000,CGY
Barangay 10 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 11 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 13 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 15 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 16 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 18 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 19 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 21 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 23 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 24 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 27 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 3 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 30 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 33 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 34 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 39 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 40 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 6 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 9 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 5 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Bayanga,CAGAYAN DE ORO CITY,9000,CGY
Bonbon,CAGAYAN DE ORO CITY,9000,CGY
Camaman-an,CAGAYAN DE ORO CITY,9000,CGY
Carmen,CAGAYAN DE ORO CITY,9000,CGY
Cugman,CAGAYAN DE ORO CITY,9000,CGY
F. S. Catanico,CAGAYAN DE ORO CITY,9000,CGY
Indahag,CAGAYAN DE ORO CITY,9000,CGY
Kauswagan,CAGAYAN DE ORO CITY,9000,CGY
Lumbia,CAGAYAN DE ORO CITY,9000,CGY
Macabalan,CAGAYAN DE ORO CITY,9000,CGY
Mambuaya,CAGAYAN DE ORO CITY,9000,CGY
Pagalungan,CAGAYAN DE ORO CITY,9000,CGY
Patag,CAGAYAN DE ORO CITY,9000,CGY
Puerto,CAGAYAN DE ORO CITY,9000,CGY
San Simon,CAGAYAN DE ORO CITY,9000,CGY
Taglimao,CAGAYAN DE ORO CITY,9000,CGY
Tignapoloan,CAGAYAN DE ORO CITY,9000,CGY
Tuburan,CAGAYAN DE ORO CITY,9000,CGY
Barangay 1 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 20 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 29 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 31 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 36 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Barangay 37 (Pob.),CAGAYAN DE ORO CITY,9000,CGY
Bolisong,EL SALVADOR,9017,CGY
Calongonan,EL SALVADOR,9017,CGY
Himaya,EL SALVADOR,9017,CGY
Kalabaylabay,EL SALVADOR,9017,CGY
Poblacion,EL SALVADOR,9017,CGY
Sambulawan,EL SALVADOR,9017,CGY
Taytay,EL SALVADOR,9017,CGY
Agay-ayan,GINGOOG CITY,9014,CGY
Alagatan,GINGOOG CITY,9014,CGY
Bagubad,GINGOOG CITY,9014,CGY
Bal-ason,GINGOOG CITY,9014,CGY
Binakalan,GINGOOG CITY,9014,CGY
Daan-Lungsod,GINGOOG CITY,9014,CGY
Kalagonoy,GINGOOG CITY,9014,CGY
Kibuging,GINGOOG CITY,9014,CGY
Lawaan,GINGOOG CITY,9014,CGY
Libertad,GINGOOG CITY,9014,CGY
Lunao,GINGOOG CITY,9014,CGY
Malibud,GINGOOG CITY,9014,CGY
Maribucao,GINGOOG CITY,9014,CGY
Mimbalagon,GINGOOG CITY,9014,CGY
Minsapinit,GINGOOG CITY,9014,CGY
Odiongan,GINGOOG CITY,9014,CGY
Pigsaluhan,GINGOOG CITY,9014,CGY
Barangay 1 (Pob.),GINGOOG CITY,9014,CGY
Barangay 11 (Pob.),GINGOOG CITY,9014,CGY
Barangay 13 (Pob.),GINGOOG CITY,9014,CGY
Barangay 14 (Pob.),GINGOOG CITY,9014,CGY
Barangay 16 (Pob.),GINGOOG CITY,9014,CGY
Barangay 17 (Pob.),GINGOOG CITY,9014,CGY
Barangay 19 (Pob.),GINGOOG CITY,9014,CGY
Barangay 20 (Pob.),GINGOOG CITY,9014,CGY
Barangay 21 (Pob.),GINGOOG CITY,9014,CGY
Barangay 23 (Pob.),GINGOOG CITY,9014,CGY
Barangay 24 (Pob.),GINGOOG CITY,9014,CGY
Barangay 26 (Pob.),GINGOOG CITY,9014,CGY
Barangay 4 (Pob.),GINGOOG CITY,9014,CGY
Barangay 5 (Pob.),GINGOOG CITY,9014,CGY
Barangay 7 (Pob.),GINGOOG CITY,9014,CGY
Barangay 8 (Pob.),GINGOOG CITY,9014,CGY
Punong,GINGOOG CITY,9014,CGY
Ricoro,GINGOOG CITY,9014,CGY
Samay,GINGOOG CITY,9014,CGY
San Juan,GINGOOG CITY,9014,CGY
San Luis,GINGOOG CITY,9014,CGY
San Miguel,GINGOOG CITY,9014,CGY
Santiago,GINGOOG CITY,9014,CGY
Talisay,GINGOOG CITY,9014,CGY
Talon,GINGOOG CITY,9014,CGY
Tinabalan,GINGOOG CITY,9014,CGY
Teppang,BACARRA,2916,LAO
Bagumbang,BONIFACIO,7215,OZC
Bolinsong,BONIFACIO,7215,OZC
Buracan,BONIFACIO,7215,OZC
Calolot,BONIFACIO,7215,OZC
Dullan,BONIFACIO,7215,OZC
Liloan,BONIFACIO,7215,OZC
Lodiong,BONIFACIO,7215,OZC
Mapurog (Migsale),BONIFACIO,7215,OZC
Migpange,BONIFACIO,7215,OZC
Pisa-an,BONIFACIO,7215,OZC
Remedios,BONIFACIO,7215,OZC
Sibuyon,BONIFACIO,7215,OZC
Tangab,BONIFACIO,7215,OZC
Tusik,BONIFACIO,7215,OZC
Demetrio Fernan,BONIFACIO,7215,OZC
Bagacay,BORBON,6008,CEB
Bingay,BORBON,6008,CEB
Bongdo Gua,BORBON,6008,CEB
Cadaruhan,BORBON,6008,CEB
Campusong,BORBON,6008,CEB
Don Gregorio Antigua (Taytayan),BORBON,6008,CEB
Lugo,BORBON,6008,CEB
Poblacion,BORBON,6008,CEB
San Jose,BORBON,6008,CEB
Tagnucan,BORBON,6008,CEB
Bangan,BOTOLAN,2202,OGP
Beneg,BOTOLAN,2202,OGP
Carael,BOTOLAN,2202,OGP
Maguisguis,BOTOLAN,2202,OGP
Mambog,BOTOLAN,2202,OGP
Paco (Pob.),BOTOLAN,2202,OGP
Parel,BOTOLAN,2202,OGP
Poonbato,BOTOLAN,2202,OGP
San Isidro,BOTOLAN,2202,OGP
San Miguel,BOTOLAN,2202,OGP
Tampo (Pob.),BOTOLAN,2202,OGP
Villar,BOTOLAN,2202,OGP
Belbel,BOTOLAN,2202,OGP
Burgos,BOTOLAN,2202,OGP
Malomboy,BOTOLAN,2202,OGP
Nacolcol,BOTOLAN,2202,OGP
Palis,BOTOLAN,2202,OGP
Amas,BROOKE S POINT,5305,PPS
Aribungos,BROOKE S POINT,5305,PPS
Calasaguen,BROOKE S POINT,5305,PPS
Ipilan,BROOKE S POINT,5305,PPS
Mainit,BROOKE S POINT,5305,PPS
Mambalot,BROOKE S POINT,5305,PPS
Pangobilian,BROOKE S POINT,5305,PPS
